USER_ID,PRODUCT_ID,GENDER,AGE,OCCUPATION,CITY_CATEGORY,STAY_IN_CURRENT_CITY_YEARS,MARITAL_STATUS,PURCHASE
1003992,P00124642,M,26-35,4,B,1,0,16440
1003992,P00257442,M,26-35,4,B,1,0,16436
1003992,P00285042,M,26-35,4,B,1,0,16159
1004310,P00001842,M,26-35,4,C,2,1,20184
1004312,P00325242,M,26-35,18,A,0,1,4093
1004662,P00255842,F,18-25,4,B,1,1,16325
1004016,P00298442,M,51-55,0,B,1,0,8354
1004322,P00288642,F,51-55,6,B,1,0,20284
1004322,P00200142,F,51-55,6,B,1,0,12324
1004344,P00174842,M,26-35,1,A,4+,0,13059
1005070,P00327342,M,26-35,2,A,0,0,12316
1004022,P00250342,M,36-45,14,B,1,1,16682
1004024,P00263442,M,26-35,5,B,3,1,8518
1004344,P00040942,M,26-35,1,A,4+,0,12137
1005104,P00255842,M,36-45,20,C,1,0,20814
1004726,P00115842,F,36-45,16,C,2,1,16485
1004054,P00298542,M,36-45,3,B,1,0,16232
1004386,P00207442,M,26-35,5,B,1,0,12540
1004750,P00255842,F,26-35,0,A,2,0,16774
1004774,P00012842,M,46-50,14,C,4+,1,16380
1003752,P00031142,F,18-25,1,B,4+,0,16803
1003754,P00311342,M,55+,7,C,1,1,10429
1003762,P00255842,M,51-55,6,B,0,1,16699
1004406,P00301542,M,26-35,16,B,2,1,16741
1004408,P00115842,F,46-50,2,B,1,1,16827
1004414,P00255842,M,26-35,4,C,2,0,20847
1004800,P00255842,M,18-25,4,A,1,0,20538
1003768,P00355642,M,26-35,4,B,2,0,12358
1004434,P00359142,F,36-45,7,A,1,0,16481
1004444,P00255842,F,26-35,12,C,1,0,20731
1004116,P00115842,M,36-45,7,A,2,0,12487
1004452,P00124642,F,26-35,7,B,2,1,16151
1004458,P00001842,F,26-35,4,B,1,0,16673
1004842,P00255842,F,36-45,1,C,1,0,16443
1003818,P00246842,M,46-50,17,C,0,1,10287
1004482,P00298442,F,36-45,1,A,1,0,8370
1004482,P00288642,F,36-45,1,A,1,0,16789
1003824,P00199842,M,26-35,17,A,3,1,12475
1003824,P00285242,M,26-35,17,A,3,1,10223
1003830,P00199642,M,18-25,4,C,1,0,20705
1003836,P00255842,F,51-55,8,B,1,0,20281
1004156,P00250342,M,55+,20,B,1,0,16276
1004490,P00279442,M,36-45,5,B,1,0,12111
1004496,P00152542,M,46-50,2,C,4+,0,20686
1003850,P00359142,M,18-25,3,B,0,0,16808
1004186,P00255842,M,26-35,7,B,1,1,12728
1004188,P00231242,M,51-55,7,C,3,0,8363
1004204,P00300042,M,36-45,7,C,4+,0,12765
1004506,P00298442,M,51-55,16,B,2,0,16396
1004904,P00255842,M,51-55,15,B,1,1,20654
1003860,P00174842,M,46-50,17,C,0,0,12844
1003868,P00124642,M,18-25,12,C,0,0,16795
1003868,P00093042,M,18-25,12,C,0,0,16641
1003272,P00288642,M,36-45,0,B,1,0,16769
1003272,P00152542,M,36-45,0,B,1,0,16286
1003280,P00361242,M,26-35,7,B,1,0,8759
1003280,P00124642,M,26-35,7,B,1,0,16747
1003580,P00359142,F,18-25,3,C,0,0,16618
1002472,P00288642,M,26-35,18,A,1,1,20831
1003280,P00263542,M,26-35,7,B,1,0,8631
1003292,P00298542,F,51-55,6,B,3,0,20835
1003292,P00124642,F,51-55,6,B,3,0,16264
1003600,P00259942,M,36-45,20,B,4+,1,16383
1003618,P00312842,M,55+,17,A,4+,1,8189
1002484,P00285242,M,46-50,5,B,0,0,8117
1002484,P00255842,M,46-50,5,B,0,0,20755
1002496,P00199642,M,51-55,1,B,1,0,12731
1002498,P00203142,M,55+,18,C,1,1,12113
1002498,P00288642,M,55+,18,C,1,1,12126
1002904,P00279442,M,26-35,4,C,3,0,12208
1003308,P00359142,F,18-25,20,B,3,1,4246
1003312,P00174842,F,18-25,4,A,3,0,10268
1003620,P00124642,M,26-35,7,A,1,0,12468
1002918,P00124642,M,26-35,12,B,2,0,12508
1003332,P00246842,M,26-35,7,B,2,1,5186
1002564,P00255842,F,36-45,20,C,2,1,16145
1002934,P00093042,F,36-45,20,B,3,0,12629
1002952,P00115842,M,26-35,4,B,1,0,16833
1003340,P00124642,M,46-50,16,C,1,1,16481
1003690,P00231242,M,18-25,0,B,2,0,8468
1003690,P00031142,M,18-25,0,B,2,0,12547
1002962,P00344542,M,36-45,3,A,2,0,12439
1002980,P00124642,M,46-50,7,C,4+,1,12388
1003660,P00327342,M,36-45,7,C,3,0,16422
1002624,P00115842,F,36-45,0,A,1,1,16408
1003026,P00199942,F,18-25,4,B,1,0,16782
1003402,P00090542,M,36-45,20,B,4+,0,20762
1003402,P00255842,M,36-45,20,B,4+,0,16465
1003404,P00355642,M,26-35,8,A,1,0,20731
1003416,P00002342,M,26-35,12,B,4+,1,12443
1003416,P00255842,M,26-35,12,B,4+,1,20172
1003720,P00255842,M,46-50,7,C,1,0,8760
1003724,P00327342,M,36-45,6,B,4+,0,12332
1002670,P00327342,M,36-45,6,B,1,0,12305
1003032,P00052742,M,26-35,0,A,1,1,16457
1003032,P00132442,M,26-35,0,A,1,1,20703
1003426,P00090542,M,26-35,20,B,1,0,20629
1003450,P00300042,M,26-35,5,B,3,0,16692
1003462,P00280342,F,26-35,4,B,3,0,16694
1003462,P00124642,F,26-35,4,B,3,0,12166
1003464,P00124642,F,26-35,14,B,4+,1,16329
1002248,P00298442,F,36-45,12,C,2,0,16513
1003080,P00240742,M,26-35,20,A,4+,1,12384
1003470,P00255842,M,36-45,17,C,1,0,20667
1003476,P00327342,M,51-55,0,B,2,1,20614
1002264,P00280342,F,46-50,7,C,1,0,16264
1003108,P00331842,M,51-55,6,B,1,1,16394
1003112,P00115842,M,18-25,12,A,3,0,20175
1003142,P00115842,M,26-35,20,B,0,0,4478
1002340,P00285242,M,36-45,2,A,2,0,13127
1002344,P00325242,M,26-35,12,A,1,0,16568
1003172,P00046942,M,18-25,12,A,0,0,12245
1003174,P00250342,F,18-25,14,C,3,1,12181
1003182,P00046942,M,26-35,12,A,2,1,16261
1003526,P00074042,M,36-45,2,B,1,1,4779
1002840,P00359142,M,26-35,0,A,1,1,8629
1003194,P00255842,M,26-35,15,C,2,0,20519
1002398,P00255842,M,26-35,0,B,1,0,16819
1002854,P00359142,F,18-25,4,B,1,0,4545
1003562,P0098842,F,26-35,6,B,4+,0,12895
1003574,P00200142,F,36-45,6,A,1,1,16269
1003574,P00254942,F,36-45,6,A,1,1,12131
1002424,P00325242,M,26-35,17,C,3,0,12278
1002436,P00255842,M,26-35,7,B,2,0,12493
1002860,P00199842,M,36-45,17,A,2,0,16678
1002862,P00288642,M,46-50,7,C,3,1,20343
1002878,P00200142,F,51-55,20,A,2,1,20257
1001450,P00279442,M,18-25,4,B,2,1,8082
1001462,P00115842,M,36-45,16,B,2,1,20292
1001778,P00355642,M,18-25,4,B,1,0,20178
1001146,P00298442,F,18-25,16,B,2,1,8450
1001146,P00284942,F,18-25,16,B,2,1,8669
1001150,P00052742,F,26-35,20,A,1,0,4677
1001470,P00124642,M,18-25,4,A,1,1,12777
1001804,P00327342,M,26-35,7,C,4+,1,12269
1001806,P00255842,M,18-25,4,B,1,0,20911
1001820,P00124642,M,26-35,20,B,1,1,16689
1001824,P00325242,F,18-25,4,C,2,0,12840
1001824,P00019542,F,18-25,4,C,2,0,8593
1000850,P00255842,M,36-45,0,A,3,1,12168
1000854,P00312842,F,26-35,16,B,1,0,12530
1000854,P00225442,F,26-35,16,B,1,0,8819
1000854,P00263442,F,26-35,16,B,1,0,8499
1001502,P00231242,M,18-25,4,C,3,0,8183
1001836,P00124642,M,26-35,0,A,4+,0,20854
1001836,P00090542,M,26-35,0,A,4+,0,20688
1001842,P00309342,M,18-25,4,B,1,0,16358
1000862,P00018542,M,36-45,7,A,0,1,20461
1001540,P00312842,M,46-50,0,A,4+,1,12155
1001866,P00355642,M,26-35,7,A,4+,1,16513
1000890,P00255842,M,18-25,4,C,4+,0,16257
1000896,P00355642,M,18-25,15,C,3,1,20663
1001208,P00115842,M,26-35,0,C,1,1,16274
1001546,P00047742,M,26-35,4,A,4+,1,16632
1001556,P00200342,M,18-25,4,A,3,1,20512
1001568,P00255842,F,0-17,10,C,1,0,20769
1001912,P00342942,M,26-35,4,A,1,1,5297
1001920,P00174842,F,36-45,7,B,1,0,8016
1001922,P00327342,F,26-35,7,B,4+,0,12486
1001922,P00207442,F,26-35,7,B,4+,0,16835
1000902,P00246942,M,55+,0,C,1,1,12811
1000904,P00288642,M,36-45,20,B,4+,0,16449
1000904,P00124642,M,36-45,20,B,4+,0,8249
1000904,P00046942,M,36-45,20,B,4+,0,16281
1000904,P00302642,M,36-45,20,B,4+,0,12724
1000920,P00255842,M,18-25,4,C,4+,0,20825
1001224,P00203142,M,51-55,13,B,4+,0,20531
1001242,P00036442,F,36-45,0,A,0,1,20267
1001584,P00018542,M,26-35,19,B,4+,0,8696
1001884,P00204142,M,46-50,20,B,1,1,16824
1001884,P00261542,M,46-50,20,B,1,1,20210
1001884,P00298542,M,46-50,20,B,1,1,16894
1001246,P00355642,M,18-25,4,A,2,0,8725
1001260,P00355642,M,26-35,17,B,0,0,8836
1001600,P00115842,M,36-45,7,B,1,1,16901
1001600,P00261542,M,36-45,7,B,1,1,20214
1001608,P00250342,M,26-35,11,B,1,1,4563
1001608,P00301542,M,26-35,11,B,1,1,4361
1001896,P00255842,M,55+,13,C,4+,1,20315
1001902,P00348742,M,26-35,19,C,1,0,16273
1001902,P00031142,M,26-35,19,C,1,0,16343
1001904,P00052742,M,18-25,1,B,4+,0,8374
1000976,P00298442,M,36-45,14,C,4+,1,16464
1001264,P00259942,M,26-35,1,A,3,0,8612
1001266,P00302642,M,26-35,4,B,0,1,12782
1001266,P00040942,M,26-35,4,B,0,1,12827
1001266,P00361242,M,26-35,4,B,0,1,4077
1001628,P00036442,M,18-25,20,B,1,0,16429
1000976,P00263442,M,36-45,14,C,4+,1,12740
1000984,P00339442,M,51-55,16,A,2,1,20745
1001284,P00200342,M,46-50,16,A,1,1,12887
1000612,P00370142,M,51-55,7,C,1,0,12694
1001010,P00355642,M,26-35,0,A,1,0,4353
1001300,P00325242,M,0-17,10,C,3,0,4332
1000670,P00174842,M,26-35,12,B,3,1,5462
1001030,P00288642,M,26-35,7,C,2,1,16555
1001040,P00298442,M,26-35,11,C,1,1,16218
1001334,P00255842,M,51-55,7,C,0,1,20542
1001676,P00263542,M,18-25,4,B,4+,0,20623
1001680,P00036442,M,26-35,20,A,3,1,20266
1000688,P00342942,M,55+,13,C,2,1,10586
1001354,P00001842,F,26-35,2,B,3,0,8548
1001680,P00263542,M,26-35,20,A,3,1,12144
1001680,P00023442,M,26-35,20,A,3,1,20542
1000692,P00046942,F,26-35,0,A,0,1,16683
1000692,P00231242,F,26-35,0,A,0,1,16554
1000710,P00309342,M,26-35,20,A,4+,0,12386
1000710,P00202342,M,26-35,20,A,4+,0,16404
1000712,P00255842,M,26-35,0,B,2,0,20493
1000714,P00250342,M,18-25,4,B,2,0,20230
1001068,P00344542,F,18-25,4,B,2,0,12588
1001712,P00202342,M,26-35,0,B,4+,0,16343
1000720,P00263542,M,18-25,0,B,0,0,12543
1001088,P00312842,F,0-17,10,A,3,0,12808
1001090,P00300042,M,26-35,7,C,1,1,8594
1001102,P00284942,M,18-25,1,A,2,0,16218
1001388,P00279442,M,55+,20,C,2,1,16381
1001404,P00246942,M,51-55,16,B,1,1,10452
1001738,P00279442,M,36-45,16,C,0,0,12661
1000746,P00285042,F,18-25,19,B,3,0,4242
1000752,P00312842,F,26-35,3,A,3,0,4148
1001120,P00255842,M,18-25,4,A,0,1,16430
1001422,P00255842,M,36-45,17,B,3,0,12747
1001748,P00339442,M,51-55,1,A,1,1,20428
1001748,P00246942,M,51-55,1,A,1,1,10366
1000760,P00115842,M,55+,15,A,4+,1,20580
1001128,P00199942,M,26-35,1,A,2,0,12884
1001436,P00255842,F,51-55,6,B,1,1,20951
1000010,P00285242,F,36-45,1,B,4+,1,5133
1000408,P00134442,M,26-35,11,A,0,0,10470
1005334,P00259942,F,55+,13,C,4+,1,4632
1005342,P00288642,F,36-45,7,B,2,0,20447
1005686,P00115842,M,55+,16,A,1,1,8769
1005686,P00074042,M,55+,16,A,1,1,4431
1005716,P00174842,M,0-17,10,C,4+,0,7702
1000034,P00300042,F,18-25,0,A,0,0,12450
1000036,P00115842,M,26-35,3,B,0,0,20905
1000036,P00285242,M,26-35,3,B,0,0,10632
1000424,P00171042,M,26-35,17,A,3,0,16148
1000438,P00255842,M,18-25,11,A,3,0,16724
1005722,P00288742,M,26-35,20,A,2,1,12697
1005738,P00311342,M,26-35,12,A,1,1,10627
1005738,P00250342,M,26-35,12,A,1,1,16494
1000062,P00134442,F,36-45,3,A,1,0,13013
1000062,P00339442,F,36-45,3,A,1,0,16183
1000082,P00124642,M,26-35,17,C,2,1,16600
1000090,P00300042,M,55+,13,C,1,0,12576
1000474,P00124642,M,26-35,17,B,1,0,8569
1000474,P00359142,M,26-35,17,B,1,0,12220
1005416,P00344542,F,26-35,5,C,3,0,16643
1005780,P00231242,M,18-25,17,B,1,0,20740
1005446,P00031142,F,51-55,1,C,1,1,16364
1005780,P00074042,M,18-25,17,B,1,0,12110
1005786,P00255842,M,26-35,6,B,1,1,16146
1005794,P00300042,M,36-45,17,A,1,0,20410
1000162,P00263442,F,18-25,4,C,4+,0,12141
1000524,P00259942,M,18-25,0,A,0,0,8740
1005448,P00280342,M,46-50,19,A,4+,0,12704
1005468,P00031142,M,26-35,12,A,1,0,20398
1000166,P00255842,M,18-25,4,B,1,1,12450
1005488,P00255842,M,26-35,15,C,1,0,20165
1000190,P00124642,M,26-35,17,A,1,0,20335
1000582,P00250342,M,18-25,4,C,4+,0,20215
1000588,P00090542,F,26-35,11,B,1,0,16610
1000588,P00124642,F,26-35,11,B,1,0,16797
1000588,P00261542,F,26-35,11,B,1,0,12710
1000600,P00288642,M,36-45,17,C,0,1,20888
1005508,P00246842,M,26-35,20,C,1,0,7757
1005848,P00246942,M,51-55,20,A,0,1,10463
1005518,P00207442,M,51-55,17,B,3,1,16926
1005872,P00255842,M,26-35,17,C,1,1,20252
1005878,P00255842,F,26-35,0,A,4+,1,20347
1005880,P00331842,M,26-35,1,A,1,1,16457
1000242,P00325242,F,18-25,4,A,3,0,8473
1005536,P00047742,M,26-35,16,B,2,1,12863
1005536,P00207442,M,26-35,16,B,2,1,12531
1000268,P00312842,F,18-25,12,C,1,0,4607
1000272,P00263442,M,18-25,0,A,1,0,12519
1000274,P00355642,M,18-25,4,A,4+,0,16819
1005178,P00263542,M,51-55,0,C,1,1,12585
1005916,P00200342,M,51-55,20,B,1,1,12712
1005916,P00017842,M,51-55,20,B,1,1,12363
1005938,P00036442,M,26-35,1,C,1,1,16585
1000300,P00255842,M,26-35,7,B,4+,1,20861
1005210,P00255842,F,36-45,17,A,3,0,16441
1005220,P00298442,M,26-35,7,B,4+,0,20174
1005580,P00285042,M,46-50,7,B,4+,0,16795
1005942,P00298542,M,46-50,1,C,4+,0,12590
1000308,P00285242,M,26-35,2,A,3,1,10333
1000308,P00259942,M,26-35,2,A,3,1,12694
1000324,P00259942,M,36-45,17,B,0,1,16515
1000326,P00298442,M,51-55,11,B,1,1,12680
1005612,P00263442,F,26-35,1,A,2,0,8414
1005626,P00246842,M,55+,16,B,3,0,12971
1000338,P00052742,M,36-45,7,A,1,0,8515
1000344,P00255842,M,36-45,14,C,1,1,16783
1005256,P00255842,M,26-35,16,B,4+,1,16707
1005636,P00370142,M,26-35,7,A,0,1,16390
1000354,P00263442,M,36-45,1,A,1,0,4237
1005278,P00279442,F,26-35,7,B,1,0,8180
1005296,P00279442,F,0-17,0,C,2,0,12425
1005296,P00255842,F,0-17,0,C,2,0,20366
1005306,P00288742,F,26-35,17,B,4+,0,16430
1006002,P00255842,M,51-55,0,C,1,1,20638
1006002,P00174842,M,51-55,0,C,1,1,10505
1006004,P00255842,F,26-35,15,C,2,0,20269
1000398,P00355642,M,26-35,17,B,3,1,8346
1000400,P00325242,F,18-25,3,C,2,1,16409
1005678,P00036442,M,36-45,17,A,0,1,16579
1005682,P00132442,M,18-25,0,B,2,0,8822
1006030,P00255842,M,26-35,17,C,1,1,20387
1006036,P00255842,F,26-35,15,B,4+,1,20530
1006036,P00018542,F,26-35,15,B,4+,1,16186
1004274,P00017842,F,46-50,1,C,3,1,12391
1004590,P00031142,F,18-25,20,A,4+,0,16858
1003672,P00298542,M,36-45,5,C,4+,0,16403
1003672,P00261542,M,36-45,5,C,4+,0,12533
1004298,P00255842,F,18-25,14,C,1,0,12113
1004302,P00124642,M,51-55,1,C,1,0,16150
1004644,P00255842,M,51-55,1,C,4+,0,12755
1003690,P00255842,M,18-25,0,B,2,0,12391
1003690,P00263542,M,18-25,0,B,2,0,16292
1003970,P00124642,F,26-35,2,C,2,1,4290
1003970,P00250342,F,26-35,2,C,2,1,20933
1003970,P00074042,F,26-35,2,C,2,1,4834
1004308,P00263542,M,26-35,0,C,4+,0,8438
1004322,P00279442,F,51-55,6,B,1,0,8867
1004322,P00280342,F,51-55,6,B,1,0,12157
1004656,P00288642,M,26-35,17,B,4+,0,16436
1004656,P00115842,M,26-35,17,B,4+,0,16831
1003698,P00279442,M,26-35,7,B,0,0,12850
1003992,P00327342,M,26-35,4,B,1,0,16670
1004328,P00246842,M,51-55,3,C,1,1,10401
1004344,P00115842,M,26-35,1,A,4+,0,12701
1004680,P00047742,M,36-45,0,B,3,1,16508
1004682,P00331842,M,26-35,7,B,3,1,16545
1004016,P00327342,M,51-55,0,B,1,0,12472
1004356,P00090542,M,36-45,16,C,0,1,16323
1004356,P00298542,M,36-45,16,C,0,1,12218
1003732,P00115842,M,26-35,17,B,0,1,16646
1004384,P00300042,M,26-35,0,B,0,1,16930
1003756,P00344542,M,18-25,12,B,4+,0,16464
1003768,P00255842,M,26-35,4,B,2,0,16312
1003768,P00174842,M,26-35,4,B,2,0,12920
1003778,P00288642,M,26-35,0,B,4+,1,16875
1003778,P00052742,M,26-35,0,B,4+,1,4076
1003786,P00031142,F,26-35,0,B,4+,0,20665
1004064,P00344542,M,46-50,0,A,1,1,4813
1004780,P00261542,M,26-35,12,A,3,0,16878
1004786,P00331842,M,46-50,6,B,1,1,16790
1004088,P00054842,M,26-35,3,B,4+,1,12172
1004448,P00115842,M,26-35,14,A,0,0,20908
1003522,P00255842,M,18-25,0,C,2,0,20360
1003818,P00246942,M,46-50,17,C,0,1,12887
1003822,P00250342,M,46-50,20,C,1,0,16250
1003824,P00312842,M,26-35,17,A,3,1,16436
1003824,P00302642,M,26-35,17,A,3,1,12424
1004090,P00339442,M,55+,6,C,1,1,16397
1004116,P00074042,M,36-45,7,A,2,0,12882
1004116,P00002342,M,36-45,7,A,2,0,16202
1004116,P00052742,M,36-45,7,A,2,0,12844
1004452,P00046942,F,26-35,7,B,2,1,12784
1004458,P00288642,F,26-35,4,B,1,0,8807
1003526,P00361242,M,36-45,2,B,1,1,12841
1003526,P00332442,M,36-45,2,B,1,1,12835
1004134,P00355642,F,46-50,12,C,2,0,12719
1004472,P00301542,F,46-50,16,B,0,1,16165
1004478,P00203142,M,0-17,12,A,1,0,16304
1003562,P00207442,F,26-35,6,B,4+,0,16258
1003564,P00312842,M,26-35,11,C,4+,0,16285
1003848,P00115842,M,26-35,15,C,1,0,16304
1003850,P00001842,M,18-25,3,B,0,0,16281
1003574,P00355642,F,36-45,6,A,1,1,12505
1003864,P00199842,M,51-55,20,C,0,1,16136
1003878,P00298442,M,36-45,16,B,4+,0,16624
1003880,P00255842,M,26-35,7,C,2,0,20449
1004180,P00355642,M,55+,13,C,1,1,16279
1004508,P00001842,M,26-35,20,A,2,0,12434
1004510,P00255842,M,46-50,7,A,4+,1,16767
1004510,P00339442,M,46-50,7,A,4+,1,12671
1003590,P00255842,F,18-25,15,A,1,0,20781
1003590,P00046942,F,18-25,15,A,1,0,16181
1003600,P00288742,M,36-45,20,B,4+,1,20900
1003600,P00199942,M,36-45,20,B,4+,1,16641
1003888,P00090542,M,46-50,17,C,0,1,20626
1003894,P00115842,M,36-45,16,A,2,1,16518
1004224,P00090542,F,46-50,1,C,1,1,16392
1004514,P00325242,M,18-25,3,C,2,1,4089
1004520,P00279442,M,26-35,4,C,1,1,12831
1004520,P00263542,M,26-35,4,C,1,1,12129
1004524,P00263542,M,26-35,2,A,2,1,12399
1003618,P00149842,M,55+,17,A,4+,1,12755
1003618,P00093042,M,55+,17,A,4+,1,12754
1003920,P00255842,M,36-45,17,C,1,0,20729
1004236,P00263542,F,26-35,3,C,4+,1,20754
1004238,P00124642,M,36-45,16,B,3,0,20810
1004560,P00152542,M,26-35,0,C,1,0,12881
1003626,P00250342,M,26-35,17,B,3,0,12352
1003626,P00301542,M,26-35,17,B,3,0,4372
1003638,P00300042,M,26-35,2,C,4+,0,12154
1003934,P00163042,M,26-35,0,B,2,0,4421
1004568,P00250342,F,26-35,4,B,2,1,20214
1004578,P00046942,M,26-35,0,A,4+,0,20515
1004578,P00132442,M,26-35,0,A,4+,0,16918
1003648,P00344542,M,18-25,4,B,1,0,16483
1003650,P00031142,M,26-35,0,A,2,0,16750
1002962,P00200042,M,36-45,3,A,2,0,8354
1002962,P00302642,M,36-45,3,A,2,0,8141
1002986,P00280342,M,26-35,4,A,2,1,12379
1002106,P00263542,F,18-25,20,A,3,1,8247
1002566,P00255842,M,36-45,17,B,3,0,20639
1003380,P00286142,M,51-55,0,B,2,1,16294
1002116,P00064142,M,18-25,4,B,4+,1,12221
1002124,P00284942,M,26-35,0,B,1,1,20285
1003012,P00312842,M,26-35,12,C,1,1,4266
1003018,P00360542,M,36-45,0,B,0,0,16364
1003018,P00124642,M,36-45,0,B,0,0,12677
1003044,P00124642,M,36-45,16,C,1,1,20560
1003406,P00355642,F,26-35,7,C,4+,0,16765
1003410,P00288642,M,36-45,1,B,3,1,16392
1003416,P00052742,M,26-35,12,B,4+,1,8813
1003420,P00255842,F,26-35,7,A,3,0,20470
1003478,P00202342,M,26-35,7,A,1,1,4560
1002188,P00040942,F,18-25,19,B,4+,0,8086
1002670,P00124642,M,36-45,6,B,1,0,12638
1003098,P00255842,M,26-35,4,A,1,1,16190
1002206,P00255842,M,46-50,7,B,1,1,20881
1002214,P00300042,F,26-35,1,C,4+,1,16813
1002680,P00355642,M,26-35,12,C,1,1,12541
1002688,P00255842,M,26-35,17,C,2,0,20329
1003108,P00261542,M,51-55,6,B,1,1,16185
1003116,P00300042,M,26-35,12,C,4+,0,16288
1002248,P00200142,F,36-45,12,C,2,0,16578
1002250,P00355642,M,18-25,19,A,3,1,16568
1003126,P00058742,M,26-35,2,B,0,1,16187
1003134,P00250342,M,18-25,4,A,1,1,16663
1002264,P00288742,F,46-50,7,C,1,0,16545
1002764,P00199642,M,26-35,7,B,1,0,16577
1001962,P00263442,F,18-25,1,B,0,1,8788
1002288,P00115842,M,0-17,10,B,2,0,12606
1002304,P00115842,M,46-50,12,B,2,1,20448
1002792,P00300042,M,18-25,4,C,1,0,12383
1002794,P00348742,M,26-35,2,B,1,1,16614
1002796,P00200342,M,26-35,14,B,3,0,8201
1001988,P00047742,F,26-35,1,B,2,0,16360
1001996,P00255842,M,36-45,0,C,3,0,20610
1001998,P00246942,F,51-55,9,B,2,1,10318
1002826,P00370142,M,36-45,12,A,4+,1,12169
1002828,P00279442,M,18-25,4,C,2,0,16641
1002010,P00124642,M,18-25,4,B,0,0,12257
1002406,P00255842,F,55+,12,C,1,1,20795
1002408,P00231242,F,46-50,1,C,2,1,12422
1002860,P00327342,M,36-45,17,A,2,0,12867
1002864,P00279442,F,36-45,3,C,1,0,16657
1002872,P00263542,M,26-35,20,B,1,0,12306
1002872,P00355642,M,26-35,20,B,1,0,12158
1003266,P00115842,F,26-35,4,A,0,0,20769
1003272,P00259942,M,36-45,0,B,1,0,20345
1002020,P00327342,M,26-35,7,B,0,1,20779
1002020,P00250342,M,26-35,7,B,0,1,12388
1002878,P00344542,F,51-55,20,A,2,1,12465
1002878,P00279442,F,51-55,20,A,2,1,16391
1002038,P00174842,F,46-50,1,B,3,1,10220
1002040,P00018542,F,26-35,7,C,3,0,12439
1002060,P00064142,M,0-17,1,C,3,0,16579
1002458,P00255842,M,26-35,7,C,3,1,20903
1002472,P00064142,M,26-35,18,A,1,1,12300
1002908,P00288642,M,18-25,2,C,3,0,16266
1003308,P00231242,F,18-25,20,B,3,1,16248
1003312,P00255842,F,18-25,4,A,3,0,20173
1002484,P00313942,M,46-50,5,B,0,0,10232
1002484,P00298442,M,46-50,5,B,0,0,16394
1002484,P00174842,M,46-50,5,B,0,0,5167
1002484,P00331842,M,46-50,5,B,0,0,12125
1002498,P00360542,M,55+,18,C,1,1,20401
1002504,P00348742,M,26-35,7,A,2,1,16649
1002504,P00225442,M,26-35,7,A,2,1,8092
1003314,P00115842,M,26-35,7,C,2,0,20540
1003314,P00325242,M,26-35,7,C,2,0,12429
1003336,P00052742,M,36-45,17,B,2,1,8675
1002092,P00115842,M,55+,1,B,4+,1,12558
1002098,P00250342,M,36-45,20,A,0,1,16464
1002102,P00199842,M,26-35,11,B,3,0,16178
1002946,P00207442,M,36-45,16,A,0,1,12317
1002962,P00174842,M,36-45,3,A,2,0,10453
1001150,P00046942,F,26-35,20,A,1,0,16249
1001150,P00064142,F,26-35,20,A,1,0,4198
1001150,P00360542,F,26-35,20,A,1,0,12886
1001160,P00255842,M,18-25,14,C,1,0,20807
1001472,P00231242,M,26-35,7,C,1,0,8389
1001476,P00255842,F,18-25,0,B,0,0,20183
1000476,P00207442,M,36-45,0,B,0,0,12283
1000850,P00018542,M,36-45,0,A,3,1,20344
1001170,P00280342,M,55+,3,A,2,1,16725
1001484,P00061442,M,26-35,12,C,1,0,12959
1000482,P00298442,M,26-35,14,A,2,1,12472
1000514,P00263542,M,26-35,2,A,1,1,16390
1000872,P00115842,M,51-55,1,B,3,1,16764
1001202,P00298442,M,36-45,12,B,0,0,4433
1000524,P00298442,M,18-25,0,A,0,0,16724
1001224,P00036442,M,51-55,13,B,4+,0,12502
1001544,P00325242,M,26-35,12,B,2,0,8337
1001560,P00263542,F,26-35,3,B,2,0,20784
1000536,P00115842,M,26-35,20,C,1,0,20526
1000910,P00200042,F,51-55,0,B,1,1,12887
1001246,P00325242,M,18-25,4,A,2,0,4464
1000552,P00298542,M,51-55,18,C,3,1,20912
1000582,P00361242,M,18-25,4,C,4+,0,20169
1001266,P00284242,M,26-35,4,B,0,1,8743
1001572,P00355642,F,26-35,3,C,3,1,16712
1000588,P00288642,F,26-35,11,B,1,0,12521
1000604,P00250342,M,46-50,17,C,2,1,12721
1000604,P00263542,M,46-50,17,C,2,1,12219
1001268,P00288642,M,51-55,2,B,1,1,12544
1001284,P00074042,M,46-50,16,A,1,1,12113
1001600,P00052742,M,36-45,7,B,1,1,4562
1000624,P00339442,M,26-35,1,B,3,0,20284
1000644,P00301542,M,26-35,20,C,2,1,4271
1000970,P00231242,M,26-35,0,B,4+,1,4530
1001628,P00255842,M,18-25,20,B,1,0,16299
1000648,P00265042,F,26-35,12,B,1,1,12212
1000652,P00255842,M,18-25,20,C,3,0,20853
1000654,P00259942,M,51-55,7,C,4+,1,12521
1000654,P00279442,M,51-55,7,C,4+,1,16783
1000664,P00255842,M,36-45,18,C,2,1,16207
1001010,P00001842,M,26-35,0,A,1,0,12155
1001010,P00288642,M,26-35,0,A,1,0,12637
1001310,P00288642,M,46-50,0,C,4+,1,16781
1000266,P00090542,M,36-45,11,C,3,0,16527
1000268,P00255842,F,18-25,12,C,1,0,12168
1000268,P00259942,F,18-25,12,C,1,0,16577
1000268,P00231242,F,18-25,12,C,1,0,8403
